,index,date,result_page,subsection_name,headline,_id,word_count,print_page,web_url,byline,keywords,section_name,document_type,snippet,source,pub_date,lead_paragraph,type_of_material,uri,multimedia,abstract,news_desk,print_section
1950,1195,1991-04-28,2,Book Review,"{'main': 'IN SHORT: NONFICTION', 'kicker': None, 'content_kicker': None, 'print_headline': 'IN SHORT: NONFICTION', 'name': None, 'seo': None, 'sub': None}",nyt://article/bbb6ddb4-37d1-582a-b4b6-392c89135d93,123,16.0,https://www.nytimes.com/1991/04/28/books/in-short-nonfiction.html,"{'original': 'By Claudio G. Segre', 'person': [{'firstname': 'Claudio', 'middlename': 'G.', 'lastname': 'Segre', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}","[{'name': 'subject', 'value': 'TERMS NOT AVAILABLE', 'rank': 1, 'major': 'N'}]",Books,article,"A HISTORY OF CONTEMPORARY ITALY 
Society and Politics, 1943-1988.
By Paul Ginsborg.
Penguin, Paper, $9.95.",The New York Times,1991-04-28T05:00:00+0000,"A HISTORY OF CONTEMPORARY ITALY Society and Politics, 1943-1988.By Paul Ginsborg.Penguin, Paper, $9.95.",Review,nyt://article/bbb6ddb4-37d1-582a-b4b6-392c89135d93,[],"A HISTORY OF CONTEMPORARY ITALY 
Society and Politics, 1943-1988.
By Paul Ginsborg.
Penguin, Paper, $9.95.",Book Review Desk,7
1951,12280,2000-10-29,2,Unknown,"{'main': ""You've Got Males"", 'kicker': None, 'content_kicker': None, 'print_headline': ""You've Got Males"", 'name': None, 'seo': None, 'sub': None}",nyt://article/79128369-a08f-5206-8e2b-807c1684f129,753,38.0,https://www.nytimes.com/2000/10/29/books/you-ve-got-males.html,"{'original': 'By J. D. Biersdorfer', 'person': [{'firstname': 'J.', 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}","[{'name': 'persons', 'value': 'Reed, Kit', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Reviews', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Books and Literature', 'rank': 3, 'major': 'N'}, {'name': 'creative_works', 'value': '@EXPECTATIONS (BOOK)', 'rank': 4, 'major': 'N'}]",Books,article,J D Biersdorfer reviews novel @expectations by Kit Reed (M),The New York Times,2000-10-29T05:00:00+0000,@expectations,Review,nyt://article/79128369-a08f-5206-8e2b-807c1684f129,[],J D Biersdorfer reviews novel @expectations by Kit Reed (M),Book Review Desk,7
1952,14945,2002-09-01,1,Unknown,"{'main': 'BOOKS IN BRIEF: NONFICTION', 'kicker': None, 'content_kicker': None, 'print_headline': 'BOOKS IN BRIEF: NONFICTION', 'name': None, 'seo': None, 'sub': None}",nyt://article/d5c7b20a-f105-51f1-a1f0-d63f2df23163,205,17.0,https://www.nytimes.com/2002/09/01/books/books-in-brief-nonfiction-533815.html,"{'original': 'By Shannon Brady Marin', 'person': [{'firstname': 'Shannon', 'middlename': 'Brady', 'lastname': 'Marin', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}","[{'name': 'persons', 'value': 'Ross, Lillian', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Reviews', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Books and Literature', 'rank': 3, 'major': 'N'}, {'name': 'creative_works', 'value': 'REPORTING BACK: NOTES ON JOURNALISM (BOOK)', 'rank': 4, 'major': 'N'}]",Books,article,Shannon Brady Marin reviews book Reporting Back: Notes on Journalism by Lillian Ross (S),The New York Times,2002-09-01T05:00:00+0000,REPORTING BACK,Review,nyt://article/d5c7b20a-f105-51f1-a1f0-d63f2df23163,[],Shannon Brady Marin reviews book Reporting Back: Notes on Journalism by Lillian Ross (S),Book Review Desk,7
1953,19637,2006-07-16,1,Unknown,"{'main': 'Wild Irish', 'kicker': ""'District and Circle,' by Seamus Heaney"", 'content_kicker': None, 'print_headline': 'Wild Irish', 'name': None, 'seo': None, 'sub': None}",nyt://article/e16963ee-e977-519e-adeb-f150c0edb3fe,1037,12.0,https://www.nytimes.com/2006/07/16/books/review/wild-irish.html,"{'original': 'By Brad Leithauser', 'person': [{'firstname': 'Brad', 'middlename': None, 'lastname': 'Leithauser', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}","[{'name': 'persons', 'value': 'Heaney, Seamus', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Poetry and Poets', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Reviews', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Books and Literature', 'rank': 4, 'major': 'N'}, {'name': 'creative_works', 'value': 'DISTRICT AND CIRCLE (BOOK)', 'rank': 5, 'major': 'N'}]",Books,article,Brad Leithauser reviews book District and Circle by Seamus Heaney; drawing (M),The New York Times,2006-07-16T05:00:00+0000,DISTRICT AND CIRCLE,Review,nyt://article/e16963ee-e977-519e-adeb-f150c0edb3fe,[],Brad Leithauser reviews book District and Circle by Seamus Heaney; drawing (M),Book Review Desk,7
1954,5168,1996-08-04,0,Unknown,"{'main': 'Waiting for Gogol', 'kicker': None, 'content_kicker': None, 'print_headline': 'Waiting for Gogol', 'name': None, 'seo': None, 'sub': None}",nyt://article/826bea55-80f6-57ad-a4e0-ee72ec5e9366,814,7.0,https://www.nytimes.com/1996/08/04/books/waiting-for-gogol.html,"{'original': 'By Ken Kalfus', 'person': [{'firstname': 'Ken', 'middlename': None, 'lastname': 'Kalfus', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}","[{'name': 'persons', 'value': 'Guerney, Bernard Guilbert', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Pevear, Richard', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'GOGOL, NIKOLAI', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Fusso, Susanne', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Volokhonsky, Larissa', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Reviews', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Books and Literature', 'rank': 7, 'major': 'N'}, {'name': 'creative_works', 'value': 'Dead Souls (Book)', 'rank': 8, 'major': 'N'}]",Books,article,"Ken Kalfus reviews books Dead Souls by Nikolai Gogol, translated by Bernard Guilbert Guerney, revised and edited by Susanne Fusso; and Dead Souls by Nikolai Gogol, translated and annotated by Richard Pevear and Larissa Volokhonsky; drawing (L)",The New York Times,1996-08-04T05:00:00+0000,DEAD SOULS,Review,nyt://article/826bea55-80f6-57ad-a4e0-ee72ec5e9366,[],"Ken Kalfus reviews books Dead Souls by Nikolai Gogol, translated by Bernard Guilbert Guerney, revised and edited by Susanne Fusso; and Dead Souls by Nikolai Gogol, translated and annotated by Richard Pevear and Larissa Volokhonsky; drawing (L)",Book Review Desk,7
1955,6716,1997-07-13,0,Book Review,"{'main': 'Books in Brief: Fiction and Poetry', 'kicker': None, 'content_kicker': None, 'print_headline': 'Books in Brief: Fiction and Poetry', 'name': None, 'seo': None, 'sub': None}",nyt://article/3ead5d2c-9798-516e-9ea8-35573109053b,228,18.0,https://www.nytimes.com/1997/07/13/books/books-in-brief-fiction-and-poetry.html,"{'original': 'By Allen Lincoln', 'person': [{'firstname': 'Allen', 'middlename': None, 'lastname': 'Lincoln', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}","[{'name': 'persons', 'value': 'Lincoln, Allen', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Boullosa, Carmen', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Books and Literature', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Reviews', 'rank': 4, 'major': 'N'}, {'name': 'creative_works', 'value': ""They're Cows, We're Pigs (Book)"", 'rank': 5, 'major': 'N'}]",Books,article,"Allen Lincoln reviews book They're Cows, We're Pigs by Carmen Boullosa (S)",The New York Times,1997-07-13T05:00:00+0000,"They're Cows, We're Pigs By Carmen Boullosa. Grove, $23.",Review,nyt://article/3ead5d2c-9798-516e-9ea8-35573109053b,[],"Allen Lincoln reviews book They're Cows, We're Pigs by Carmen Boullosa (S)",Book Review Desk,7
1956,17054,2004-04-11,0,Unknown,"{'main': 'Gone Native', 'kicker': None, 'content_kicker': None, 'print_headline': 'Gone Native', 'name': None, 'seo': None, 'sub': None}",nyt://article/3bc5f37b-e316-5db7-92c9-fce750223262,727,4.0,https://www.nytimes.com/2004/04/11/books/gone-native.html,"{'original': 'By Max Byrd', 'person': [{'firstname': 'Max', 'middlename': None, 'lastname': 'Byrd', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}","[{'name': 'persons', 'value': 'Wallace, Melanie', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Reviews', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Books and Literature', 'rank': 3, 'major': 'N'}, {'name': 'creative_works', 'value': 'BLUE HORSE DREAMING (BOOK)', 'rank': 4, 'major': 'N'}]",Books,article,Max Byrd reviews book Blue Horse Dreaming by Melanie Wallace (M),The New York Times,2004-04-11T05:00:00+0000,BLUE HORSE DREAMING,Review,nyt://article/3bc5f37b-e316-5db7-92c9-fce750223262,[],Max Byrd reviews book Blue Horse Dreaming by Melanie Wallace (M),Book Review Desk,7
1957,6372,1997-04-27,0,Unknown,"{'main': 'Crime', 'kicker': None, 'content_kicker': None, 'print_headline': 'Crime', 'name': None, 'seo': None, 'sub': None}",nyt://article/1f3f7d07-81e6-547a-9765-731015e00f11,1077,36.0,https://www.nytimes.com/1997/04/27/books/crime-660248.html,"{'original': 'By Marilyn Stasio', 'person': [{'firstname': 'Marilyn', 'middlename': None, 'lastname': 'Stasio', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}","[{'name': 'persons', 'value': 'Estleman, Loren D', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Hall, Parnell', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Greenleaf, Stephen', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Barnes, Linda', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Reviews', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Books and Literature', 'rank': 6, 'major': 'N'}, {'name': 'creative_works', 'value': 'Past Tense (Book)', 'rank': 7, 'major': 'N'}, {'name': 'creative_works', 'value': 'NEVER STREET (BOOK)', 'rank': 8, 'major': 'N'}, {'name': 'creative_works', 'value': 'COLD CASE (BOOK)', 'rank': 9, 'major': 'N'}, {'name': 'creative_works', 'value': 'SCAM (BOOK)', 'rank': 10, 'major': 'N'}]",Books,article,Marilyn Stasio reviews new crime novels: Never Street by Loren D Estleman; Scam by Parnell Hall; Past Tense by Stephen Greenleaf; Cold Case by Linda Barnes (S),The New York Times,1997-04-27T05:00:00+0000,"Amos Walker, who is on my short list of hard-boiled private eyes with staying power, makes his first appearance since 1990 in Loren D. Estleman's NEVER STREET (Mysterious Press/Warner, $23) -- just in time to smack a little sense into a genre that's getting dumber by the minute. Although the Detroit gumshoe cynically refers to himself as ''a redundancy,'' he's really the dependable, wide-bodied model in a classic line.",Review,nyt://article/1f3f7d07-81e6-547a-9765-731015e00f11,[],Marilyn Stasio reviews new crime novels: Never Street by Loren D Estleman; Scam by Parnell Hall; Past Tense by Stephen Greenleaf; Cold Case by Linda Barnes (S),Book Review Desk,7
1958,1020,1993-11-14,4,Unknown,"{'main': 'Gentle Giants', 'kicker': ""CHILDREN'S BOOKS"", 'content_kicker': None, 'print_headline': ""CHILDREN'S BOOKS; Gentle Giants"", 'name': None, 'seo': None, 'sub': None}",nyt://article/da6b1048-fcf4-5a5d-8015-e5772272e4ba,1046,46.0,https://www.nytimes.com/1993/11/14/books/children-s-books-gentle-giants.html,"{'original': 'By David Small', 'person': [{'firstname': 'David', 'middlename': None, 'lastname': 'Small', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}","[{'name': 'persons', 'value': 'PLACE, FRANCOIS', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Sis, Peter', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'BOOK REVIEWS', 'rank': 3, 'major': 'N'}, {'name': 'creative_works', 'value': 'SMALL TALL TALE FROM THE FAR FAR NORTH, A (BOOK)', 'rank': 4, 'major': 'N'}, {'name': 'creative_works', 'value': 'LAST GIANTS, THE (BOOK)', 'rank': 5, 'major': 'N'}]",Books,article,Unknown,The New York Times,1993-11-14T05:00:00+0000,THE LAST GIANTS Written and illustrated by Francois Place. Translated by William Rodarmor. 75 pp. Boston: David R. Godine. $15.95. (Ages 8 and up) A SMALL TALL TALE FROM THE FAR FAR NORTH Written and illustrated by Peter Sis. Unpaged. New York: Alfred A. Knopf. $15. (Ages 6 and up),Review,nyt://article/da6b1048-fcf4-5a5d-8015-e5772272e4ba,[],  THE LAST GIANTS Written and illustrated by Francois Place. Translated by William Rodarmor. 75 pp. Boston: David R. Godine. $15.95. (Ages 8 and up) A SMALL TALL TALE FROM THE FAR FAR NORTH Written and illustrated by Peter Sis. Unpaged. New York: Alfred A. Knopf. $15. (Ages 6 and up),Book Review Desk,7
1959,1186,2007-10-28,2,Book Review,"{'main': 'Jews With Swords', 'kicker': None, 'content_kicker': None, 'print_headline': 'Jews With Swords', 'name': None, 'seo': None, 'sub': None}",nyt://article/d0dbf109-084c-595b-8355-56c10aab56f9,762,15.0,https://www.nytimes.com/2007/10/28/books/review/Cokal-t.html,"{'original': 'By Susann Cokal', 'person': [{'firstname': 'Susann', 'middlename': None, 'lastname': 'Cokal', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}","[{'name': 'subject', 'value': 'Books and Literature', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Chabon, Michael', 'rank': 2, 'major': 'N'}]",Books,article,This gleeful tale of derring-do follows a pair of 10th-century soldiers of fortune bound together by the accident of birth that made them both Jewish.,The New York Times,2007-10-28T04:00:00+0000,"In Michael Chabon’s gleeful new novel, a pair of 10th-century soldiers of fortune scramble up and down the trails and gorges of the Caucasus, engaging in a brawl or a boondoggle as regularly as they pause for a meal. Zelikman, a blond European scarecrow whose heart has “turned to stone,” and Amram, a towering African, are apt if unlikely companions on the Silk Road’s shifting social terrain. Each has his pet passions — Zelikman for his hat and his horse, Amram for a sword called Mother-Defiler — and they bicker like the two leads in a buddy film, in this case bound together by the accident of birth that made them both Jewish. But atypically for Jews of the medieval era, they look for the main chance while swinging their blades right and left.",Review,nyt://article/d0dbf109-084c-595b-8355-56c10aab56f9,"[{'rank': 0, 'subtype': 'articleInline', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2007/10/28/books/cokal190.jpg', 'height': 165, 'width': 190, 'legacy': {}, 'subType': 'articleInline', 'crop_name': 'articleInline'}, {'rank': 0, 'subtype': 'thumbnail', 'caption': None, 'credit': None, 'type': 'image', 'url': 'images/2007/10/28/books/cokal75.jpg', 'height': 75, 'width': 75, 'legacy': {'thumbnail': 'images/2007/10/28/books/cokal75.jpg', 'thumbnailwidth': 75, 'thumbnailheight': 75}, 'subType': 'thumbnail', 'crop_name': 'thumbStandard'}]",This gleeful tale of derring-do follows a pair of 10th-century soldiers of fortune bound together by the accident of birth that made them both Jewish.,BookReview,7
1960,7121,1997-10-12,0,Unknown,"{'main': 'New & Noteworthy Paperbacks', 'kicker': None, 'content_kicker': None, 'print_headline': 'New & Noteworthy Paperbacks', 'name': None, 'seo': None, 'sub': None}",nyt://article/41623223-7550-52fd-b4ef-1a1dc9b5f87e,847,36.0,https://www.nytimes.com/1997/10/12/books/new-noteworthy-paperbacks-414441.html,"{'original': 'By Laurel Graeber', 'person': [{'firstname': 'Laurel', 'middlename': None, 'lastname': 'Graeber', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}","[{'name': 'subject', 'value': 'Reviews', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Books and Literature', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'PAPERBACK BOOKS', 'rank': 3, 'major': 'N'}]",Books,article,Brief reviews of some recently released paperback books; photo (M)a,The New York Times,1997-10-12T05:00:00+0000,RED EARTH AND POURING RAIN,Review,nyt://article/41623223-7550-52fd-b4ef-1a1dc9b5f87e,[],Brief reviews of some recently released paperback books; photo (M)a,Book Review Desk,7
1961,6733,1997-07-13,2,Unknown,"{'main': 'Books in Brief: Fiction and Poetry', 'kicker': 'Books in Brief: Fiction and Poetry', 'content_kicker': None, 'print_headline': 'Books in Brief: Fiction and Poetry', 'name': None, 'seo': None, 'sub': None}",nyt://article/da89786a-f056-5ecd-8b46-b984dbe500b8,271,18.0,https://www.nytimes.com/1997/07/13/books/books-in-brief-fiction-and-poetry-027243.html,"{'original': 'By Betsy Groban', 'person': [{'firstname': 'Betsy', 'middlename': None, 'lastname': 'Groban', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}","[{'name': 'persons', 'value': 'Fields, Jennie', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Reviews', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Books and Literature', 'rank': 3, 'major': 'N'}, {'name': 'creative_works', 'value': 'CROSSING BROOKLYN FERRY (BOOK)', 'rank': 4, 'major': 'N'}]",Books,article,Betsy Groban reviews book Crossing Brooklyn Ferry by Jennie Fields (S),The New York Times,1997-07-13T05:00:00+0000,CROSSING BROOKLYN FERRY,Review,nyt://article/da89786a-f056-5ecd-8b46-b984dbe500b8,[],Betsy Groban reviews book Crossing Brooklyn Ferry by Jennie Fields (S),Book Review Desk,7
1962,12800,2001-02-11,2,Unknown,"{'main': 'Books in Brief: NonFiction', 'kicker': None, 'content_kicker': None, 'print_headline': 'Books in Brief: NonFiction', 'name': None, 'seo': None, 'sub': None}",nyt://article/b59a1626-3523-5697-a98c-f2277d24adde,280,21.0,https://www.nytimes.com/2001/02/11/books/books-in-brief-nonfiction-737372.html,"{'original': 'By Diane Cole', 'person': [{'firstname': 'Diane', 'middlename': None, 'lastname': 'Cole', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}","[{'name': 'persons', 'value': 'Roiphe, Anne', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Reviews', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Books and Literature', 'rank': 3, 'major': 'N'}, {'name': 'creative_works', 'value': 'FOR RABBIT, WITH LOVE AND SQUALOR: AN AMERICAN READ (BOOK)', 'rank': 4, 'major': 'N'}]",Books,article,"Diane Cole reviews book For Rabbit, With Love and Squalor: An American Read by Anne Roiphe (S)",The New York Times,2001-02-11T05:00:00+0000,"FOR Rabbit, With Love",Review,nyt://article/b59a1626-3523-5697-a98c-f2277d24adde,[],"Diane Cole reviews book For Rabbit, With Love and Squalor: An American Read by Anne Roiphe (S)",Book Review Desk,7
1963,6661,1997-06-29,0,Book Review,"{'main': 'A Movable Farce', 'kicker': None, 'content_kicker': None, 'print_headline': 'A Movable Farce', 'name': None, 'seo': None, 'sub': None}",nyt://article/1b87ef9c-233e-5541-a1d6-80456ab63034,260,21.0,https://www.nytimes.com/1997/06/29/books/a-movable-farce.html,"{'original': 'By Liam Callanan', 'person': [{'firstname': 'Liam', 'middlename': None, 'lastname': 'Callanan', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}], 'organization': None}","[{'name': 'persons', 'value': 'Callanan, Liam', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Echenoz, Jean', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Books and Literature', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Reviews', 'rank': 4, 'major': 'N'}, {'name': 'creative_works', 'value': 'Big Blondes (Book)', 'rank': 5, 'major': 'N'}]",Books,article,Liam Callanan reviews book Big Blondes by Jean Echenoz; drawing (S),The New York Times,1997-06-29T05:00:00+0000,"Delightful and decidedly goofy, Jean Echenoz's novel BIG BLONDES (New Press, $22) has one at its center -- the fleetingly famous chanteuse Gloria Stella (nee Gloire Abgrall), who fled from the public eye upon the suspicious demise of her agent-lover. Her seclusion is complete until a trash television producer named Paul Salvador picks up the trail while in pursuit of his two abiding interests: ''What ever happened to?'' celebrity stories and the blondes of the book's title. When Salvador's private detectives begin closing in, Gloire reacts with feral rage, hurling one of her pursuers off a cliff and leading the rest on a chase from Paris to Sydney to Bombay. In Mark Polizzotti's translation from the original French, Echenoz's modus operandi is parody played so broadly it occasionally borders on farce; he delights in savaging mass media cliches like television docudramas or action-adventure movies. Though these are not new or difficult targets, Echenoz dispatches them with gleeful silliness. He doesn't spare his own work in the process, using sporadic asides to treat his novel as cavalierly as any of his other subjects. ''We already know the deal,'' he writes at one point, ''so let's get this over with quickly and move on.'' What's not to like about such a considerate author? Liam Callanan",Review,nyt://article/1b87ef9c-233e-5541-a1d6-80456ab63034,[],Liam Callanan reviews book Big Blondes by Jean Echenoz; drawing (S),Book Review Desk,7
